Course_name,Inst_Name,Alloted_Cat,Quota,Institute Type,First Rank,Last Rank,City
COMPUTER ENGINEERING,"C. K. PITHAWALA COLLEGE OF ENGG. & TECH.,
SURAT",GEN,GUJCET Based,Self-Finance,7711,19513,SURAT
COMPUTER ENGINEERING,"C. K. PITHAWALA COLLEGE OF ENGG. & TECH.,
SURAT",SEBC,GUJCET Based,Self-Finance,23497,30957,SURAT
"COMPUTER ENGINEERING -
TFWS","C. K. PITHAWALA COLLEGE OF ENGG. & TECH.,
SURAT",TFWs,GUJCET Based,Self-Finance,6619,6619,SURAT
ELECTRICAL ENGINEERING,"C. K. PITHAWALA COLLEGE OF ENGG. & TECH.,
SURAT",GEN,GUJCET Based,Self-Finance,20230,26403,SURAT
"INFORMATION
TECHNOLOGY","C. K. PITHAWALA COLLEGE OF ENGG. & TECH.,
SURAT",EWS,GUJCET Based,Self-Finance,25698,27218,SURAT
"INFORMATION
TECHNOLOGY","C. K. PITHAWALA COLLEGE OF ENGG. & TECH.,
SURAT",GEN,GUJCET Based,Self-Finance,18740,25322,SURAT
"INFORMATION
TECHNOLOGY","C. K. PITHAWALA COLLEGE OF ENGG. & TECH.,
SURAT",SEBC,GUJCET Based,Self-Finance,29893,29893,SURAT
"MECHANICAL
ENGINEERING","C. K. PITHAWALA COLLEGE OF ENGG. & TECH.,
SURAT",GEN,GUJCET Based,Self-Finance,23435,39081,SURAT
COMPUTER ENGINEERING,"C. K. PITHAWALA COLLEGE OF ENGG. & TECH., SURAT",EWS,GUJCET Based,Self-Finance,22144,25570,SURAT
COMPUTER ENGINEERING,"C. K. PITHAWALA COLLEGE OF ENGG. & TECH., SURAT",SC,GUJCET Based,Self-Finance,33387,33387,SURAT
COMPUTER ENGINEERING,"C.U.SHAH COLLEGE OF ENGG.&
TECH.,WADHVAN",GEN,GUJCET Based,Self-Finance,20109,20109,WADHVAN
ARTIFICIAL INTELLIGENCE(AI) AND MACHINE LEARNING,"CHAROTAR UNIVERSITY OF SCIENCE & TECHNOLOGY (CHARUSAT) - CHANDUBHAI S PATEL INSTITUTE OF TECHNOLOGY (CSPIT),
CHANGA",GEN,GUJCET Based,Self-Finance,4967,5650,CHANGA
ARTIFICIAL INTELLIGENCE(AI) AND MACHINE LEARNING,"CHAROTAR UNIVERSITY OF SCIENCE & TECHNOLOGY (CHARUSAT) - CHANDUBHAI S PATEL INSTITUTE OF TECHNOLOGY (CSPIT),
CHANGA",SC,GUJCET Based,Self-Finance,11122,11122,CHANGA
ARTIFICIAL INTELLIGENCE(AI) AND MACHINE LEARNING,"CHAROTAR UNIVERSITY OF SCIENCE & TECHNOLOGY (CHARUSAT) - CHANDUBHAI S PATEL INSTITUTE OF TECHNOLOGY (CSPIT),
CHANGA",SEBC,GUJCET Based,Self-Finance,10666,17627,CHANGA
CIVIL ENGINEERING,"CHAROTAR UNIVERSITY OF SCIENCE & TECHNOLOGY (CHARUSAT) - CHANDUBHAI S PATEL INSTITUTE OF TECHNOLOGY (CSPIT),
CHANGA",GEN,GUJCET Based,Self-Finance,21557,35801,CHANGA
COMPUTER ENGINEERING,"CHAROTAR UNIVERSITY OF SCIENCE & TECHNOLOGY (CHARUSAT) - CHANDUBHAI S PATEL INSTITUTE OF TECHNOLOGY (CSPIT),
CHANGA",EWS,GUJCET Based,Self-Finance,3688,4155,CHANGA
COMPUTER ENGINEERING,"CHAROTAR UNIVERSITY OF SCIENCE & TECHNOLOGY (CHARUSAT) - CHANDUBHAI S PATEL INSTITUTE OF TECHNOLOGY (CSPIT),
CHANGA",GEN,GUJCET Based,Self-Finance,2977,3641,CHANGA
COMPUTER ENGINEERING,"CHAROTAR UNIVERSITY OF SCIENCE & TECHNOLOGY (CHARUSAT) - CHANDUBHAI S PATEL INSTITUTE OF TECHNOLOGY (CSPIT),
CHANGA",SC,GUJCET Based,Self-Finance,7504,17512,CHANGA
COMPUTER ENGINEERING,"CHAROTAR UNIVERSITY OF SCIENCE & TECHNOLOGY (CHARUSAT) - CHANDUBHAI S PATEL INSTITUTE OF TECHNOLOGY (CSPIT),
CHANGA",SEBC,GUJCET Based,Self-Finance,4700,8126,CHANGA
COMPUTER SCIENCE & ENGINEERING,"CHAROTAR UNIVERSITY OF SCIENCE & TECHNOLOGY (CHARUSAT) - CHANDUBHAI S PATEL INSTITUTE OF TECHNOLOGY (CSPIT),
CHANGA",EWS,GUJCET Based,Self-Finance,2477,2770,CHANGA
COMPUTER SCIENCE & ENGINEERING,"CHAROTAR UNIVERSITY OF SCIENCE & TECHNOLOGY (CHARUSAT) - CHANDUBHAI S PATEL INSTITUTE OF TECHNOLOGY (CSPIT),
CHANGA",GEN,GUJCET Based,Self-Finance,878,2438,CHANGA
COMPUTER SCIENCE & ENGINEERING,"CHAROTAR UNIVERSITY OF SCIENCE & TECHNOLOGY (CHARUSAT) - CHANDUBHAI S PATEL INSTITUTE OF TECHNOLOGY (CSPIT),
CHANGA",SEBC,GUJCET Based,Self-Finance,3612,4814,CHANGA
ELECTRICAL ENGINEERING,"CHAROTAR UNIVERSITY OF SCIENCE & TECHNOLOGY (CHARUSAT) - CHANDUBHAI S PATEL INSTITUTE OF TECHNOLOGY (CSPIT),
CHANGA",GEN,GUJCET Based,Self-Finance,16053,23550,CHANGA
ELECTRONICS & COMMUNICATION ENGINEERING,"CHAROTAR UNIVERSITY OF SCIENCE & TECHNOLOGY (CHARUSAT) - CHANDUBHAI S PATEL INSTITUTE OF TECHNOLOGY (CSPIT),
CHANGA",EWS,GUJCET Based,Self-Finance,13987,15289,CHANGA
ELECTRONICS & COMMUNICATION ENGINEERING,"CHAROTAR UNIVERSITY OF SCIENCE & TECHNOLOGY (CHARUSAT) - CHANDUBHAI S PATEL INSTITUTE OF TECHNOLOGY (CSPIT),
CHANGA",GEN,GUJCET Based,Self-Finance,8451,13863,CHANGA
ELECTRONICS & COMMUNICATION ENGINEERING,"CHAROTAR UNIVERSITY OF SCIENCE & TECHNOLOGY (CHARUSAT) - CHANDUBHAI S PATEL INSTITUTE OF TECHNOLOGY (CSPIT),
CHANGA",SEBC,GUJCET Based,Self-Finance,24458,50058,CHANGA
ELECTRONICS & COMMUNICATION ENGINEERING - TFWS,"CHAROTAR UNIVERSITY OF SCIENCE & TECHNOLOGY (CHARUSAT) - CHANDUBHAI S PATEL INSTITUTE OF TECHNOLOGY (CSPIT),
CHANGA",TFWs,GUJCET Based,Self-Finance,5753,5963,CHANGA
INFORMATION TECHNOLOGY,"CHAROTAR UNIVERSITY OF SCIENCE & TECHNOLOGY (CHARUSAT) - CHANDUBHAI S PATEL INSTITUTE OF TECHNOLOGY (CSPIT),
CHANGA",GEN,GUJCET Based,Self-Finance,4200,5586,CHANGA
INFORMATION TECHNOLOGY,"CHAROTAR UNIVERSITY OF SCIENCE & TECHNOLOGY (CHARUSAT) - CHANDUBHAI S PATEL INSTITUTE OF TECHNOLOGY (CSPIT),
CHANGA",SC,GUJCET Based,Self-Finance,22290,31007,CHANGA
INFORMATION TECHNOLOGY,"CHAROTAR UNIVERSITY OF SCIENCE & TECHNOLOGY (CHARUSAT) - CHANDUBHAI S PATEL INSTITUTE OF TECHNOLOGY (CSPIT),
CHANGA",SEBC,GUJCET Based,Self-Finance,8525,13646,CHANGA
MECHANICAL ENGINEERING,"CHAROTAR UNIVERSITY OF SCIENCE & TECHNOLOGY (CHARUSAT) - CHANDUBHAI S PATEL INSTITUTE OF TECHNOLOGY (CSPIT),
CHANGA",EWS,GUJCET Based,Self-Finance,27216,30907,CHANGA
MECHANICAL ENGINEERING,"CHAROTAR UNIVERSITY OF SCIENCE & TECHNOLOGY (CHARUSAT) - CHANDUBHAI S PATEL INSTITUTE OF TECHNOLOGY (CSPIT),
CHANGA",GEN,GUJCET Based,Self-Finance,15327,25306,CHANGA
ARTIFICIAL INTELLIGENCE(AI) AND MACHINE LEARNING,"CHAROTAR UNIVERSITY OF SCIENCE & TECHNOLOGY (CHARUSAT) - CHANDUBHAI S PATEL INSTITUTE OF TECHNOLOGY (CSPIT), CHANGA",EWS,GUJCET Based,Self-Finance,6675,8203,CHANGA
ELECTRICAL ENGINEERING,"CHAROTAR UNIVERSITY OF SCIENCE & TECHNOLOGY (CHARUSAT) - CHANDUBHAI S PATEL INSTITUTE OF TECHNOLOGY (CSPIT), CHANGA",EWS,GUJCET Based,Self-Finance,27141,28335,CHANGA
INFORMATION TECHNOLOGY,"CHAROTAR UNIVERSITY OF SCIENCE & TECHNOLOGY (CHARUSAT) - CHANDUBHAI S PATEL INSTITUTE OF TECHNOLOGY (CSPIT), CHANGA",EWS,GUJCET Based,Self-Finance,5631,6090,CHANGA
INFORMATION TECHNOLOGY - TFWS,"CHAROTAR UNIVERSITY OF SCIENCE & TECHNOLOGY (CHARUSAT) - CHANDUBHAI S PATEL INSTITUTE OF TECHNOLOGY (CSPIT), CHANGA",TFWs,GUJCET Based,Self-Finance,862,862,CHANGA
MECHANICAL ENGINEERING,"CHAROTAR UNIVERSITY OF SCIENCE & TECHNOLOGY (CHARUSAT) - CHANDUBHAI S PATEL INSTITUTE OF TECHNOLOGY (CSPIT), CHANGA",SEBC,GUJCET Based,Self-Finance,39015,39259,CHANGA
COMPUTER ENGINEERING,"CHAROTAR UNIVERSITY OF SCIENCE & TECHNOLOGY (CHARUSAT) - DEVANG PATEL INSTITUTE OF ADVANCE TECHNOLOGY AND RESEARCH (DEPSTAR), CHANGA",EWS,GUJCET Based,Self-Finance,6030,6674,CHANGA
COMPUTER ENGINEERING,"CHAROTAR UNIVERSITY OF SCIENCE & TECHNOLOGY (CHARUSAT) - DEVANG PATEL INSTITUTE OF ADVANCE TECHNOLOGY AND RESEARCH (DEPSTAR), CHANGA",GEN,GUJCET Based,Self-Finance,3958,5880,CHANGA
COMPUTER ENGINEERING,"CHAROTAR UNIVERSITY OF SCIENCE & TECHNOLOGY (CHARUSAT) - DEVANG PATEL INSTITUTE OF ADVANCE TECHNOLOGY AND RESEARCH (DEPSTAR), CHANGA",SC,GUJCET Based,Self-Finance,13908,13908,CHANGA
COMPUTER ENGINEERING,"CHAROTAR UNIVERSITY OF SCIENCE & TECHNOLOGY (CHARUSAT) - DEVANG PATEL INSTITUTE OF ADVANCE TECHNOLOGY AND RESEARCH (DEPSTAR), CHANGA",SEBC,GUJCET Based,Self-Finance,8117,12375,CHANGA
COMPUTER ENGINEERING - TFWS,"CHAROTAR UNIVERSITY OF SCIENCE & TECHNOLOGY (CHARUSAT) - DEVANG PATEL INSTITUTE OF ADVANCE TECHNOLOGY AND RESEARCH (DEPSTAR), CHANGA",TFWs,GUJCET Based,Self-Finance,1831,1831,CHANGA
COMPUTER SCIENCE & ENGINEERING,"CHAROTAR UNIVERSITY OF SCIENCE & TECHNOLOGY (CHARUSAT) - DEVANG PATEL INSTITUTE OF ADVANCE TECHNOLOGY AND RESEARCH (DEPSTAR), CHANGA",EWS,GUJCET Based,Self-Finance,4893,5845,CHANGA
COMPUTER SCIENCE & ENGINEERING,"CHAROTAR UNIVERSITY OF SCIENCE & TECHNOLOGY (CHARUSAT) - DEVANG PATEL INSTITUTE OF ADVANCE TECHNOLOGY AND RESEARCH (DEPSTAR), CHANGA",GEN,GUJCET Based,Self-Finance,2708,4880,CHANGA
COMPUTER SCIENCE & ENGINEERING,"CHAROTAR UNIVERSITY OF SCIENCE & TECHNOLOGY (CHARUSAT) - DEVANG PATEL INSTITUTE OF ADVANCE TECHNOLOGY AND RESEARCH (DEPSTAR), CHANGA",SEBC,GUJCET Based,Self-Finance,7052,10491,CHANGA
COMPUTER SCIENCE & ENGINEERING - TFWS,"CHAROTAR UNIVERSITY OF SCIENCE & TECHNOLOGY (CHARUSAT) - DEVANG PATEL INSTITUTE OF ADVANCE TECHNOLOGY AND RESEARCH (DEPSTAR), CHANGA",TFWs,GUJCET Based,Self-Finance,1827,1827,CHANGA
INFORMATION TECHNOLOGY,"CHAROTAR UNIVERSITY OF SCIENCE & TECHNOLOGY (CHARUSAT) - DEVANG PATEL INSTITUTE OF ADVANCE TECHNOLOGY AND RESEARCH (DEPSTAR), CHANGA",EWS,GUJCET Based,Self-Finance,8181,8524,CHANGA
INFORMATION TECHNOLOGY,"CHAROTAR UNIVERSITY OF SCIENCE & TECHNOLOGY (CHARUSAT) - DEVANG PATEL INSTITUTE OF ADVANCE TECHNOLOGY AND RESEARCH (DEPSTAR), CHANGA",GEN,GUJCET Based,Self-Finance,6267,7620,CHANGA
INFORMATION TECHNOLOGY,"CHAROTAR UNIVERSITY OF SCIENCE & TECHNOLOGY (CHARUSAT) - DEVANG PATEL INSTITUTE OF ADVANCE TECHNOLOGY AND RESEARCH (DEPSTAR), CHANGA",SC,GUJCET Based,Self-Finance,27724,27724,CHANGA
INFORMATION TECHNOLOGY,"CHAROTAR UNIVERSITY OF SCIENCE & TECHNOLOGY (CHARUSAT) - DEVANG PATEL INSTITUTE OF ADVANCE TECHNOLOGY AND RESEARCH (DEPSTAR), CHANGA",SEBC,GUJCET Based,Self-Finance,14471,18009,CHANGA
INFORMATION TECHNOLOGY - TFWS,"CHAROTAR UNIVERSITY OF SCIENCE & TECHNOLOGY (CHARUSAT) - DEVANG PATEL INSTITUTE OF ADVANCE TECHNOLOGY AND RESEARCH (DEPSTAR), CHANGA",TFWs,GUJCET Based,Self-Finance,2235,2235,CHANGA
COMPUTER ENGINEERING,"CHHOTUBHAI GOPALBHAI PATEL INSTITUTE OF
TECH., TARSADI, BARDOLI",GEN,GUJCET Based,Self-Finance,26738,34466,BARDOLI
ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,"CHHOTUBHAI GOPALBHAI PATEL INSTITUTE OF TECH., TARSADI, BARDOLI",GEN,GUJCET Based,Self-Finance,32052,32052,BARDOLI
ELECTRONICS & COMMUNICATION ENGINEERING,"CHHOTUBHAI GOPALBHAI PATEL INSTITUTE OF TECH., TARSADI, BARDOLI",GEN,GUJCET Based,Self-Finance,35407,50203,BARDOLI
INFORMATION & COMMUNICATION TECHNOLOGY,"CHHOTUBHAI GOPALBHAI PATEL INSTITUTE OF TECH., TARSADI, BARDOLI",GEN,GUJCET Based,Self-Finance,17796,17796,BARDOLI
"MECHANICAL
ENGINEERING","D. A. DEGREE ENGINEERING AND TECHNOLOGY,
MAHEMDABAD, KHEDA",GEN,GUJCET Based,Self-Finance,36037,36037,KHEDA
"COMPUTER SCIENCE &
ENGINEERING","DARSHAN INSTITUTE OF ENGG. & TECH., RAJKOT-
MORBI HIGHWAY, HADALA",EWS,GUJCET Based,Self-Finance,9047,9542,HADALA
"COMPUTER SCIENCE &
ENGINEERING","DARSHAN INSTITUTE OF ENGG. & TECH., RAJKOT-
MORBI HIGHWAY, HADALA",GEN,GUJCET Based,Self-Finance,3764,8762,HADALA
"COMPUTER SCIENCE &
ENGINEERING","DARSHAN INSTITUTE OF ENGG. & TECH., RAJKOT-
MORBI HIGHWAY, HADALA",SEBC,GUJCET Based,Self-Finance,9390,17437,HADALA
"MATHEMATICS AND
COMPUTING","DHIRUBHAI AMBANI INSTITUTE OF INFO. &
COMM. TECH., GANDHINAGAR",EWS,GUJCET Based,Self-Finance,113,113,GANDHINAGAR
"MATHEMATICS AND
COMPUTING","DHIRUBHAI AMBANI INSTITUTE OF INFO. &
COMM. TECH., GANDHINAGAR",GEN,GUJCET Based,Self-Finance,80,80,GANDHINAGAR
"MATHEMATICS AND
COMPUTING","DHIRUBHAI AMBANI INSTITUTE OF INFO. &
COMM. TECH., GANDHINAGAR",SC,GUJCET Based,Self-Finance,1262,1262,GANDHINAGAR
"MATHEMATICS AND
COMPUTING","DHIRUBHAI AMBANI INSTITUTE OF INFO. &
COMM. TECH., GANDHINAGAR",ST,GUJCET Based,Self-Finance,12629,12629,GANDHINAGAR
"MATHEMATICS AND
COMPUTING - TFWS","DHIRUBHAI AMBANI INSTITUTE OF INFO. &
COMM. TECH., GANDHINAGAR",TFWs,GUJCET Based,Self-Finance,33,33,GANDHINAGAR
ELECTRONICS ENGINEERING (VLSI DESIGN AND TECHNOLOGY),"DHIRUBHAI AMBANI INSTITUTE OF INFO. & COMM. TECH., GANDHINAGAR",EWS,GUJCET Based,Self-Finance,347,347,GANDHINAGAR
ELECTRONICS ENGINEERING (VLSI DESIGN AND TECHNOLOGY),"DHIRUBHAI AMBANI INSTITUTE OF INFO. & COMM. TECH., GANDHINAGAR",GEN,GUJCET Based,Self-Finance,290,290,GANDHINAGAR
ELECTRONICS ENGINEERING (VLSI DESIGN AND TECHNOLOGY),"DHIRUBHAI AMBANI INSTITUTE OF INFO. & COMM. TECH., GANDHINAGAR",SC,GUJCET Based,Self-Finance,4118,4118,GANDHINAGAR
ELECTRONICS ENGINEERING (VLSI DESIGN AND TECHNOLOGY),"DHIRUBHAI AMBANI INSTITUTE OF INFO. & COMM. TECH., GANDHINAGAR",ST,GUJCET Based,Self-Finance,29914,29914,GANDHINAGAR
HONS. IN ICT WITH MINOR IN COMPUTATIONAL SCIENCE (CS),"DHIRUBHAI AMBANI INSTITUTE OF INFO. & COMM. TECH., GANDHINAGAR",SEBC,GUJCET Based,Self-Finance,430,460,GANDHINAGAR
"INFORMATION & COMMUNICATION
TECHNOLOGY","DHIRUBHAI AMBANI INSTITUTE OF INFO. & COMM. TECH., GANDHINAGAR",GEN,GUJCET Based,Self-Finance,139,139,GANDHINAGAR
INFORMATION & COMMUNICATION TECHNOLOGY,"DHIRUBHAI AMBANI INSTITUTE OF INFO. & COMM. TECH., GANDHINAGAR",SC,GUJCET Based,Self-Finance,1341,1341,GANDHINAGAR
"INFORMATION &
COMMUNICATION TECHNOLOGY","DHIRUBHAI AMBANI INSTITUTE OF INFO. & COMM. TECH., GANDHINAGAR",SEBC,GUJCET Based,Self-Finance,468,515,GANDHINAGAR
"INFORMATION & COMMUNICATION
TECHNOLOGY","DHIRUBHAI AMBANI INSTITUTE OF INFO. & COMM. TECH., GANDHINAGAR",ST,GUJCET Based,Self-Finance,15440,18285,GANDHINAGAR
CIVIL ENGINEERING,"DR. JIVRAJ MEHTA INSTITUTE OF TECHNOLOGY,
ANAND",GEN,GUJCET Based,Self-Finance,39122,39122,ANAND
COMPUTER ENGINEERING,"DR. JIVRAJ MEHTA INSTITUTE OF TECHNOLOGY,
ANAND",GEN,GUJCET Based,Self-Finance,4311,31945,ANAND
"INFORMATION
TECHNOLOGY","DR. JIVRAJ MEHTA INSTITUTE OF TECHNOLOGY,
ANAND",GEN,GUJCET Based,Self-Finance,18652,32702,ANAND
CIVIL ENGINEERING,"DR. S & S.S.GHANDHI GOVERNMENT
ENGINEERING COLLEGE SURAT",GEN,GUJCET Based,Govt / GIA,8981,25768,"GHANDHI GOVERNMENT
ENGINEERING COLLEGE SURAT"
CIVIL ENGINEERING,"DR. S & S.S.GHANDHI GOVERNMENT
ENGINEERING COLLEGE SURAT",SEBC,GUJCET Based,Govt / GIA,34235,50545,"GHANDHI GOVERNMENT
ENGINEERING COLLEGE SURAT"
CIVIL ENGINEERING,"DR. S & S.S.GHANDHI GOVERNMENT
ENGINEERING COLLEGE SURAT",ST,GUJCET Based,Govt / GIA,38103,39133,"GHANDHI GOVERNMENT
ENGINEERING COLLEGE SURAT"
CIVIL ENGINEERING,"DR. S & S.S.GHANDHI GOVERNMENT
ENGINEERING COLLEGE SURAT",GEN,JEE Based,Govt / GIA,904644,904644,"GHANDHI GOVERNMENT
ENGINEERING COLLEGE SURAT"
CIVIL ENGINEERING - TFWS,"DR. S & S.S.GHANDHI GOVERNMENT
ENGINEERING COLLEGE SURAT",TFWs,GUJCET Based,Govt / GIA,2572,7148,"GHANDHI GOVERNMENT
ENGINEERING COLLEGE SURAT"
COMPUTER ENGINEERING,"DR. S & S.S.GHANDHI GOVERNMENT
ENGINEERING COLLEGE SURAT",EWS,GUJCET Based,Govt / GIA,5999,6054,"GHANDHI GOVERNMENT
ENGINEERING COLLEGE SURAT"
COMPUTER ENGINEERING,"DR. S & S.S.GHANDHI GOVERNMENT
ENGINEERING COLLEGE SURAT",GEN,GUJCET Based,Govt / GIA,2554,4547,"GHANDHI GOVERNMENT
ENGINEERING COLLEGE SURAT"
COMPUTER ENGINEERING,"DR. S & S.S.GHANDHI GOVERNMENT
ENGINEERING COLLEGE SURAT",SEBC,GUJCET Based,Govt / GIA,6968,7220,"GHANDHI GOVERNMENT
ENGINEERING COLLEGE SURAT"
COMPUTER ENGINEERING,"DR. S & S.S.GHANDHI GOVERNMENT
ENGINEERING COLLEGE SURAT",SEBC,JEE Based,Govt / GIA,903527,903527,"GHANDHI GOVERNMENT
ENGINEERING COLLEGE SURAT"
"COMPUTER ENGINEERING -
TFWS","DR. S & S.S.GHANDHI GOVERNMENT
ENGINEERING COLLEGE SURAT",TFWs,GUJCET Based,Govt / GIA,323,323,"GHANDHI GOVERNMENT
ENGINEERING COLLEGE SURAT"
ELECTRICAL ENGINEERING,"DR. S & S.S.GHANDHI GOVERNMENT
ENGINEERING COLLEGE SURAT",EWS,GUJCET Based,Govt / GIA,33497,36910,"GHANDHI GOVERNMENT
ENGINEERING COLLEGE SURAT"
ELECTRICAL ENGINEERING,"DR. S & S.S.GHANDHI GOVERNMENT
ENGINEERING COLLEGE SURAT",SEBC,GUJCET Based,Govt / GIA,27653,39669,"GHANDHI GOVERNMENT
ENGINEERING COLLEGE SURAT"
ELECTRICAL ENGINEERING,"DR. S & S.S.GHANDHI GOVERNMENT
ENGINEERING COLLEGE SURAT",EWS,JEE Based,Govt / GIA,907005,907005,"GHANDHI GOVERNMENT
ENGINEERING COLLEGE SURAT"
ELECTRICAL ENGINEERING,"DR. S & S.S.GHANDHI GOVERNMENT
ENGINEERING COLLEGE SURAT",GEN,JEE Based,Govt / GIA,903672,903672,"GHANDHI GOVERNMENT
ENGINEERING COLLEGE SURAT"
ELECTRICAL ENGINEERING,"DR. S & S.S.GHANDHI GOVERNMENT
ENGINEERING COLLEGE SURAT",SEBC,JEE Based,Govt / GIA,917999,918755,"GHANDHI GOVERNMENT
ENGINEERING COLLEGE SURAT"
"ENVIRONMENTAL
ENGINEERING","DR. S & S.S.GHANDHI GOVERNMENT
ENGINEERING COLLEGE SURAT",GEN,GUJCET Based,Govt / GIA,32551,50606,"GHANDHI GOVERNMENT
ENGINEERING COLLEGE SURAT"
"ENVIRONMENTAL
ENGINEERING","DR. S & S.S.GHANDHI GOVERNMENT
ENGINEERING COLLEGE SURAT",GEN,JEE Based,Govt / GIA,910583,931210,"GHANDHI GOVERNMENT
ENGINEERING COLLEGE SURAT"
"MECHANICAL
ENGINEERING","DR. S & S.S.GHANDHI GOVERNMENT
ENGINEERING COLLEGE SURAT",EWS,GUJCET Based,Govt / GIA,25007,31310,"GHANDHI GOVERNMENT
ENGINEERING COLLEGE SURAT"
"MECHANICAL
ENGINEERING","DR. S & S.S.GHANDHI GOVERNMENT
ENGINEERING COLLEGE SURAT",GEN,GUJCET Based,Govt / GIA,5902,23901,"GHANDHI GOVERNMENT
ENGINEERING COLLEGE SURAT"
"MECHANICAL
ENGINEERING","DR. S & S.S.GHANDHI GOVERNMENT
ENGINEERING COLLEGE SURAT",SEBC,GUJCET Based,Govt / GIA,24326,37724,"GHANDHI GOVERNMENT
ENGINEERING COLLEGE SURAT"
"MECHANICAL
ENGINEERING","DR. S & S.S.GHANDHI GOVERNMENT
ENGINEERING COLLEGE SURAT",ST,GUJCET Based,Govt / GIA,39531,39531,"GHANDHI GOVERNMENT
ENGINEERING COLLEGE SURAT"
"MECHANICAL
ENGINEERING","DR. S & S.S.GHANDHI GOVERNMENT
ENGINEERING COLLEGE SURAT",SEBC,JEE Based,Govt / GIA,907224,907224,"GHANDHI GOVERNMENT
ENGINEERING COLLEGE SURAT"
CIVIL ENGINEERING,DR. S & S.S.GHANDHI GOVERNMENT ENGINEERING COLLEGE SURAT,EWS,GUJCET Based,Govt / GIA,31823,50102.5,GHANDHI GOVERNMENT ENGINEERING COLLEGE SURAT
CIVIL ENGINEERING,DR. S & S.S.GHANDHI GOVERNMENT ENGINEERING COLLEGE SURAT,SC,GUJCET Based,Govt / GIA,39970,39970,GHANDHI GOVERNMENT ENGINEERING COLLEGE SURAT
COMPUTER ENGINEERING,DR. S & S.S.GHANDHI GOVERNMENT ENGINEERING COLLEGE SURAT,SC,GUJCET Based,Govt / GIA,29294,29294,GHANDHI GOVERNMENT ENGINEERING COLLEGE SURAT
COMPUTER ENGINEERING,DR. S & S.S.GHANDHI GOVERNMENT ENGINEERING COLLEGE SURAT,GEN,JEE Based,Govt / GIA,901514,901709,GHANDHI GOVERNMENT ENGINEERING COLLEGE SURAT
ELECTRICAL ENGINEERING,DR. S & S.S.GHANDHI GOVERNMENT ENGINEERING COLLEGE SURAT,GEN,GUJCET Based,Govt / GIA,19417,24762,GHANDHI GOVERNMENT ENGINEERING COLLEGE SURAT
ELECTRICAL ENGINEERING,DR. S & S.S.GHANDHI GOVERNMENT ENGINEERING COLLEGE SURAT,ST,GUJCET Based,Govt / GIA,29851,29851,GHANDHI GOVERNMENT ENGINEERING COLLEGE SURAT
ELECTRICAL ENGINEERING - TFWS,DR. S & S.S.GHANDHI GOVERNMENT ENGINEERING COLLEGE SURAT,TFWs,GUJCET Based,Govt / GIA,13644,13644,GHANDHI GOVERNMENT ENGINEERING COLLEGE SURAT
"ELECTRONICS & COMMUNICATION
ENGINEERING",DR. S & S.S.GHANDHI GOVERNMENT ENGINEERING COLLEGE SURAT,EWS,GUJCET Based,Govt / GIA,15880,18316,GHANDHI GOVERNMENT ENGINEERING COLLEGE SURAT
"ELECTRONICS & COMMUNICATION
ENGINEERING",DR. S & S.S.GHANDHI GOVERNMENT ENGINEERING COLLEGE SURAT,GEN,GUJCET Based,Govt / GIA,9540,15806,GHANDHI GOVERNMENT ENGINEERING COLLEGE SURAT
"ELECTRONICS & COMMUNICATION
ENGINEERING",DR. S & S.S.GHANDHI GOVERNMENT ENGINEERING COLLEGE SURAT,SEBC,GUJCET Based,Govt / GIA,18988,27443,GHANDHI GOVERNMENT ENGINEERING COLLEGE SURAT
"ELECTRONICS &
COMMUNICATION ENGINEERING",DR. S & S.S.GHANDHI GOVERNMENT ENGINEERING COLLEGE SURAT,EWS,JEE Based,Govt / GIA,904564,904564,GHANDHI GOVERNMENT ENGINEERING COLLEGE SURAT
"ELECTRONICS & COMMUNICATION
ENGINEERING",DR. S & S.S.GHANDHI GOVERNMENT ENGINEERING COLLEGE SURAT,GEN,JEE Based,Govt / GIA,902385,902462,GHANDHI GOVERNMENT ENGINEERING COLLEGE SURAT
ELECTRONICS & COMMUNICATION ENGINEERING,DR. S & S.S.GHANDHI GOVERNMENT ENGINEERING COLLEGE SURAT,SC,JEE Based,Govt / GIA,928391,928391,GHANDHI GOVERNMENT ENGINEERING COLLEGE SURAT
ELECTRONICS & COMMUNICATION ENGINEERING - TFWS,DR. S & S.S.GHANDHI GOVERNMENT ENGINEERING COLLEGE SURAT,TFWs,GUJCET Based,Govt / GIA,8584,8584,GHANDHI GOVERNMENT ENGINEERING COLLEGE SURAT
MECHANICAL ENGINEERING,DR. S & S.S.GHANDHI GOVERNMENT ENGINEERING COLLEGE SURAT,GEN,JEE Based,Govt / GIA,904196,904544,GHANDHI GOVERNMENT ENGINEERING COLLEGE SURAT
"COMPUTER SCIENCE &
ENGINEERING","DR. SUBHASH UNIVERSITY, SCHOOL OF
ENGINEERING & TECHNOLOGY, JUNAGADH",GEN,GUJCET Based,Self-Finance,33385,33385,JUNAGADH
CIVIL ENGINEERING,"ENGGINERING COLLEGE, TUWA, GODHARA",GEN,GUJCET Based,Self-Finance,36704,36704,GODHARA
